booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking,hotel_city,No_of_days,Room_rate
1079,19760,No Show,2/8/2017,2/9/2017,1,295,2534,536,2/8/2017,Bangalore,1,2534
1080,184192,Cancelled,3/11/2017,3/14/2017,1,86,7773,1645,2/3/2017,Bangalore,3,7773
1081,9858,Stayed,2/28/2017,3/1/2017,1,86,1945,411,2/27/2017,Bangalore,1,1945
1082,110482,Stayed,2/26/2017,2/28/2017,1,86,3656,773,2/26/2017,Bangalore,2,3656
1083,72186,Stayed,2/27/2017,2/28/2017,1,86,1777,376,2/26/2017,Bangalore,1,1777
1084,6085,Stayed,2/26/2017,2/27/2017,1,86,2015,427,2/24/2017,Bangalore,1,2015
1085,13359,Stayed,2/24/2017,2/26/2017,1,86,4347,920,2/23/2017,Bangalore,2,4347
1086,182292,Stayed,2/24/2017,2/25/2017,1,86,2025,429,2/23/2017,Bangalore,1,2025
1087,19795,Stayed,2/24/2017,2/25/2017,1,86,2553,540,2/7/2017,Bangalore,1,2553
1088,51090,Stayed,2/23/2017,2/24/2017,1,86,1867,395,2/22/2017,Bangalore,1,1867
1089,47276,Stayed,3/1/2017,3/2/2017,1,86,1633,345,2/27/2017,Bangalore,1,1633
1090,36152,Stayed,2/22/2017,2/23/2017,1,86,1749,370,2/21/2017,Bangalore,1,1749
1091,20223,Stayed,2/22/2017,2/23/2017,1,86,1386,294,2/22/2017,Bangalore,1,1386
1092,93801,Stayed,2/19/2017,2/23/2017,1,86,9012,1906,2/10/2017,Bangalore,4,9012
1093,147059,Stayed,2/21/2017,2/22/2017,1,86,1894,400,2/20/2017,Bangalore,1,1894
1094,13380,Stayed,2/20/2017,2/21/2017,1,86,1730,366,2/19/2017,Bangalore,1,1730
1095,68265,Stayed,2/17/2017,2/19/2017,1,86,5200,1100,2/14/2017,Bangalore,2,5200
1096,11025,Cancelled,2/26/2017,2/27/2017,1,86,2094,443,2/24/2017,Bangalore,1,2094
1097,116510,Cancelled,2/16/2017,2/20/2017,1,86,9246,1956,2/15/2017,Bangalore,4,9246
1098,93374,Stayed,2/4/2017,2/6/2017,1,86,3819,809,2/1/2017,Bangalore,2,3819
1099,27112,Stayed,2/14/2017,2/15/2017,1,86,1664,352,2/14/2017,Bangalore,1,1664
1100,109602,Stayed,2/3/2017,2/4/2017,1,86,2029,429,2/3/2017,Bangalore,1,2029
1101,156140,Stayed,2/2/2017,2/3/2017,1,86,1386,294,2/1/2017,Bangalore,1,1386
1102,24964,Stayed,2/1/2017,2/2/2017,1,86,1594,338,2/1/2017,Bangalore,1,1594
1103,23493,Cancelled,2/1/2017,2/2/2017,1,86,1594,338,2/1/2017,Bangalore,1,1594
1104,145838,Stayed,2/20/2017,2/21/2017,1,161,1594,338,2/20/2017,Bangalore,1,1594
1105,67747,No Show,2/28/2017,3/1/2017,1,161,1405,297,2/28/2017,Bangalore,1,1405
1106,86889,Stayed,2/28/2017,3/1/2017,1,161,1463,309,2/28/2017,Bangalore,1,1463
1107,32189,Cancelled,2/9/2017,2/10/2017,1,161,1977,418,2/9/2017,Bangalore,1,1977
1108,7105,Stayed,2/13/2017,2/14/2017,1,248,2274,481,2/2/2017,Bangalore,1,2274
1109,13605,No Show,3/9/2017,3/10/2017,2,760,8447,1788,2/15/2017,Bangalore,1,4223.5
1110,3772,Stayed,2/25/2017,2/26/2017,1,355,3054,646,2/25/2017,Bangalore,1,3054
1111,182573,Stayed,2/26/2017,3/1/2017,1,597,7734,1636,2/25/2017,Bangalore,3,7734
1112,68109,Stayed,2/28/2017,3/1/2017,1,597,2555,540,2/27/2017,Bangalore,1,2555
1113,9560,Stayed,2/23/2017,2/27/2017,1,597,11710,2576,2/18/2017,Bangalore,4,11710
1114,6006,Stayed,2/15/2017,2/17/2017,1,597,5145,1089,2/14/2017,Bangalore,2,5145
1115,38145,Stayed,2/13/2017,2/15/2017,1,597,5717,1451,2/2/2017,Bangalore,2,5717
1116,144056,Stayed,2/9/2017,2/12/2017,1,597,7960,1684,2/6/2017,Bangalore,3,7960
1117,54134,Cancelled,3/5/2017,3/7/2017,1,154,4287,943,2/25/2017,Bangalore,2,4287
1118,19588,Stayed,2/25/2017,2/26/2017,1,154,2924,618,2/25/2017,Bangalore,1,2924
1119,42513,Stayed,2/13/2017,2/14/2017,1,154,2469,523,2/12/2017,Bangalore,1,2469
1120,52262,Stayed,2/12/2017,2/13/2017,1,154,3249,688,2/12/2017,Bangalore,1,3249
1121,190525,Cancelled,2/16/2017,2/21/2017,2,154,20787,5277,2/11/2017,Bangalore,5,10393.5
1122,191386,Stayed,2/1/2017,2/2/2017,1,154,2534,536,2/1/2017,Bangalore,1,2534
1123,40195,Stayed,2/3/2017,2/4/2017,1,154,1819,385,2/3/2017,Bangalore,1,1819
1124,70944,Cancelled,2/28/2017,3/1/2017,1,84,1884,398,2/27/2017,Bangalore,1,1884
1125,86456,Stayed,2/23/2017,2/24/2017,1,84,1754,371,2/23/2017,Bangalore,1,1754
1126,154852,Stayed,2/8/2017,2/9/2017,1,84,1884,398,2/8/2017,Bangalore,1,1884
1127,61550,Stayed,3/4/2017,3/5/2017,1,894,2924,618,2/27/2017,Bangalore,1,2924
1128,27328,Stayed,2/16/2017,2/17/2017,1,894,2469,523,2/16/2017,Bangalore,1,2469
1129,17784,Stayed,2/5/2017,2/6/2017,1,894,2859,629,2/4/2017,Bangalore,1,2859
1130,115233,Cancelled,2/1/2017,2/2/2017,1,894,3314,842,2/1/2017,Bangalore,1,3314
1131,76269,Stayed,2/26/2017,3/3/2017,1,612,8769,1855,2/25/2017,Bangalore,5,8769
1132,76786,Cancelled,2/14/2017,2/15/2017,1,612,1949,413,2/13/2017,Bangalore,1,1949
1133,155069,Stayed,2/1/2017,2/2/2017,1,612,2209,468,2/1/2017,Bangalore,1,2209
1134,60864,Cancelled,2/17/2017,2/19/2017,1,251,5067,1073,2/16/2017,Bangalore,2,5067
1135,180438,Stayed,5/3/2017,5/7/2017,1,975,8835,0,2/2/2017,Bangalore,4,8835
1136,153945,Stayed,2/19/2017,2/20/2017,1,756,2339,495,2/19/2017,Bangalore,1,2339
1137,63731,Stayed,2/5/2017,2/6/2017,1,756,2469,627,2/5/2017,Bangalore,1,2469
1138,79434,Stayed,2/23/2017,2/25/2017,1,106,5587,1183,2/22/2017,Bangalore,2,5587
1139,122969,Stayed,2/17/2017,2/23/2017,1,106,18127,3835,2/17/2017,Bangalore,6,18127
1140,128795,Stayed,2/9/2017,2/19/2017,1,106,29692,6281,2/8/2017,Bangalore,10,29692
1141,148025,Stayed,2/17/2017,2/18/2017,1,106,3184,673,2/17/2017,Bangalore,1,3184
1142,50396,Stayed,2/12/2017,2/17/2017,1,106,14684,3106,2/11/2017,Bangalore,5,14684
1143,142597,Stayed,2/15/2017,2/17/2017,1,106,5587,1183,2/15/2017,Bangalore,2,5587
1144,143278,Stayed,2/13/2017,2/15/2017,1,106,5847,1238,2/13/2017,Bangalore,2,5847
1145,191118,Stayed,2/13/2017,2/14/2017,1,106,3054,646,2/13/2017,Bangalore,1,3054
1146,60211,Stayed,2/12/2017,2/13/2017,1,106,2599,550,2/12/2017,Bangalore,1,2599
1147,63372,Stayed,2/7/2017,2/10/2017,1,106,6755,1429,2/7/2017,Bangalore,3,6755
1148,16812,Cancelled,2/3/2017,2/4/2017,1,874,2534,558,2/3/2017,Bangalore,1,2534
1149,41895,Cancelled,2/25/2017,2/26/2017,1,244,3119,660,2/25/2017,Bangalore,1,3119
1150,178207,Cancelled,3/3/2017,3/5/2017,1,244,5847,1238,2/7/2017,Bangalore,2,5847
1151,197147,Stayed,3/4/2017,3/5/2017,1,244,2209,561,2/20/2017,Bangalore,1,2209
1152,52447,Cancelled,2/17/2017,2/18/2017,1,244,2079,440,2/7/2017,Bangalore,1,2079
1153,194653,Cancelled,2/4/2017,2/5/2017,1,408,2989,759,2/4/2017,Bangalore,1,2989
1154,3288,Stayed,2/3/2017,2/5/2017,1,554,5327,1128,2/3/2017,Bangalore,2,5327
1155,97745,Stayed,2/17/2017,2/19/2017,1,757,5840,1235,2/17/2017,Bangalore,2,5840
1156,87734,Cancelled,3/4/2017,3/7/2017,1,757,9204,1947,2/21/2017,Bangalore,3,9204
1157,138423,Stayed,2/28/2017,3/1/2017,1,691,1580,334,2/28/2017,Chennai,1,1580
1158,195965,Stayed,2/27/2017,2/28/2017,1,691,1595,338,2/27/2017,Chennai,1,1595
1159,45817,Stayed,2/26/2017,2/27/2017,1,691,1516,321,2/26/2017,Chennai,1,1516
1160,145809,Stayed,2/25/2017,2/26/2017,1,691,1888,399,2/24/2017,Chennai,1,1888
1161,121461,Stayed,2/20/2017,2/23/2017,1,691,5690,1252,2/19/2017,Chennai,3,5690
1162,96803,Stayed,2/15/2017,2/16/2017,1,691,1953,414,2/15/2017,Chennai,1,1953
1163,45569,Stayed,2/7/2017,2/8/2017,1,691,1936,409,2/7/2017,Chennai,1,1936
1164,50009,Stayed,2/4/2017,2/5/2017,1,691,2687,569,2/4/2017,Chennai,1,2687
1165,10815,Cancelled,3/1/2017,3/2/2017,1,691,1905,403,2/1/2017,Chennai,1,1905
1166,65242,Stayed,2/11/2017,2/13/2017,1,691,4441,977,2/10/2017,Chennai,2,4441
1167,4473,Stayed,2/28/2017,3/1/2017,1,820,2274,481,2/28/2017,Chennai,1,2274
1168,121698,Stayed,2/21/2017,2/24/2017,1,820,7149,1573,2/21/2017,Chennai,3,7149
1169,37171,Stayed,2/20/2017,2/21/2017,1,820,2209,468,2/20/2017,Chennai,1,2209
1170,43966,Stayed,2/10/2017,2/11/2017,1,820,2274,481,2/10/2017,Chennai,1,2274
1171,133407,Stayed,2/17/2017,2/18/2017,1,820,2339,495,2/17/2017,Chennai,1,2339
1172,87373,Stayed,2/13/2017,2/14/2017,1,820,2339,495,2/13/2017,Chennai,1,2339
1173,3846,Stayed,2/17/2017,2/18/2017,1,978,3769,798,2/17/2017,Chennai,1,3769
1174,113931,Stayed,2/18/2017,2/19/2017,1,978,3704,783,2/18/2017,Chennai,1,3704
1175,192450,Cancelled,2/16/2017,2/17/2017,1,978,3834,811,2/16/2017,Chennai,1,3834
1176,292,Stayed,2/18/2017,2/19/2017,1,633,3574,756,2/18/2017,Chennai,1,3574
1177,127171,Stayed,2/17/2017,2/18/2017,1,633,3574,756,2/16/2017,Chennai,1,3574
1178,47396,Stayed,2/14/2017,2/15/2017,1,888,2924,618,2/14/2017,Chennai,1,2924
1179,69881,Cancelled,2/20/2017,2/21/2017,1,888,2600,572,2/20/2017,Chennai,1,2600
1180,22782,Cancelled,2/5/2017,2/6/2017,1,699,4354,921,2/5/2017,Chennai,1,4354
1181,145776,Cancelled,5/4/2017,5/5/2017,2,627,3682,0,2/11/2017,Chennai,1,1841
1182,25734,Stayed,2/7/2017,2/10/2017,1,627,6513,1378,2/6/2017,Chennai,3,6513
1183,78706,Cancelled,2/6/2017,2/7/2017,1,635,2079,440,2/6/2017,Chennai,1,2079
1184,134014,Stayed,2/20/2017,2/22/2017,1,359,4417,935,2/16/2017,Chennai,2,4417
1185,72844,Stayed,2/13/2017,2/15/2017,1,359,4937,1045,2/8/2017,Chennai,2,4937
1186,57004,Cancelled,2/4/2017,2/5/2017,1,842,2648,583,2/2/2017,Chennai,1,2648
1187,182807,Stayed,2/14/2017,2/15/2017,1,780,1949,413,2/11/2017,Chennai,1,1949
1188,78447,Stayed,2/22/2017,2/23/2017,1,299,2859,605,2/22/2017,Delhi,1,2859
1189,4141,Stayed,2/20/2017,2/23/2017,1,299,10460,2213,2/18/2017,Delhi,3,10460
1190,90622,Cancelled,2/14/2017,2/15/2017,1,299,3444,728,2/14/2017,Delhi,1,3444
1191,102793,Stayed,2/14/2017,2/15/2017,1,299,3444,728,2/14/2017,Delhi,1,3444
1192,169109,Stayed,2/10/2017,2/11/2017,1,299,2794,591,2/10/2017,Delhi,1,2794
1193,106720,Cancelled,2/10/2017,2/11/2017,1,299,2989,633,2/10/2017,Delhi,1,2989
1194,148880,Stayed,2/4/2017,2/6/2017,1,299,7602,1929,2/3/2017,Delhi,2,7602
1195,54504,Stayed,2/5/2017,2/6/2017,1,299,3314,701,2/4/2017,Delhi,1,3314
1196,46179,Cancelled,2/5/2017,2/6/2017,1,299,3314,0,2/4/2017,Delhi,1,3314
1197,121362,Cancelled,2/13/2017,2/14/2017,1,299,3314,701,2/12/2017,Delhi,1,3314
1198,21366,Stayed,3/25/2017,3/26/2017,1,315,3679,779,2/25/2017,Delhi,1,3679
1199,179612,Cancelled,2/26/2017,2/27/2017,1,315,3487,738,2/24/2017,Delhi,1,3487
1200,182491,Cancelled,2/26/2017,2/27/2017,1,315,3189,674,2/19/2017,Delhi,1,3189
1201,84630,Stayed,2/18/2017,2/19/2017,1,315,3099,656,2/18/2017,Delhi,1,3099
1202,85093,Stayed,2/11/2017,2/12/2017,1,315,3189,810,2/8/2017,Delhi,1,3189
1203,199279,Stayed,2/15/2017,2/16/2017,1,315,3194,675,2/15/2017,Delhi,1,3194
1204,132205,Stayed,2/10/2017,2/11/2017,1,315,3822,809,2/9/2017,Delhi,1,3822
1205,186259,Cancelled,2/10/2017,2/11/2017,1,315,3212,680,2/10/2017,Delhi,1,3212
1206,127745,Cancelled,2/8/2017,2/9/2017,1,315,3189,674,2/7/2017,Delhi,1,3189
1207,165107,Cancelled,2/7/2017,2/8/2017,1,315,2773,586,2/7/2017,Delhi,1,2773
1208,49454,Stayed,2/4/2017,2/5/2017,1,315,3416,723,2/4/2017,Delhi,1,3416
1209,104160,Stayed,2/11/2017,2/12/2017,1,315,3696,782,2/11/2017,Delhi,1,3696
1210,186499,Stayed,2/11/2017,2/12/2017,1,315,3189,674,2/8/2017,Delhi,1,3189
1211,69059,Stayed,2/2/2017,2/3/2017,1,315,3416,723,2/2/2017,Delhi,1,3416
1212,106583,Stayed,2/15/2017,2/16/2017,1,309,3249,825,2/14/2017,Delhi,1,3249
1213,117555,Cancelled,2/13/2017,2/15/2017,1,309,5262,1157,2/8/2017,Delhi,2,5262
1214,143110,Cancelled,2/9/2017,2/10/2017,1,309,2599,550,2/8/2017,Delhi,1,2599
1215,41023,Cancelled,2/25/2017,2/26/2017,1,557,2664,563,2/25/2017,Delhi,1,2664
1216,13678,Stayed,2/19/2017,2/20/2017,1,557,2339,495,2/19/2017,Delhi,1,2339
1217,44087,Cancelled,2/19/2017,2/20/2017,1,557,2079,440,2/19/2017,Delhi,1,2079
1218,66108,Stayed,2/18/2017,2/19/2017,1,557,2989,658,2/18/2017,Delhi,1,2989
1219,22844,No Show,2/11/2017,2/12/2017,1,557,3249,688,2/11/2017,Delhi,1,3249
1220,17092,Stayed,2/10/2017,2/11/2017,1,557,2209,468,2/10/2017,Delhi,1,2209
1221,94430,Stayed,3/1/2017,3/2/2017,1,132,3574,787,2/28/2017,Delhi,1,3574
1222,189022,Stayed,2/25/2017,2/26/2017,2,132,10137,2145,2/25/2017,Delhi,1,5068.5
1223,54065,Stayed,2/25/2017,2/26/2017,1,132,4224,893,2/16/2017,Delhi,1,4224
1224,27527,Stayed,2/10/2017,2/11/2017,1,132,4224,893,2/10/2017,Delhi,1,4224
1225,17106,Cancelled,2/20/2017,2/21/2017,1,883,3588,759,2/20/2017,Delhi,1,3588
1226,15620,Stayed,2/18/2017,2/19/2017,1,883,3588,759,2/18/2017,Delhi,1,3588
1227,173334,Stayed,2/19/2017,2/20/2017,1,883,3588,759,2/19/2017,Delhi,1,3588
1228,101446,Cancelled,2/12/2017,2/13/2017,1,883,3588,759,2/12/2017,Delhi,1,3588
1229,27435,Cancelled,2/12/2017,2/13/2017,1,883,4212,891,2/12/2017,Delhi,1,4212
1230,51525,Cancelled,2/12/2017,2/13/2017,1,883,3120,660,2/10/2017,Delhi,1,3120
1231,107622,Stayed,2/11/2017,2/12/2017,1,883,3588,759,2/10/2017,Delhi,1,3588
1232,167227,No Show,2/10/2017,2/11/2017,1,883,3120,660,2/10/2017,Delhi,1,3120
1233,14674,Cancelled,2/4/2017,2/5/2017,1,883,4843,1230,2/4/2017,Delhi,1,4843
1234,182991,Cancelled,2/9/2017,2/10/2017,1,883,3588,759,2/9/2017,Delhi,1,3588
1235,197630,Stayed,2/10/2017,2/11/2017,1,266,4159,880,2/10/2017,Delhi,1,4159
1236,46857,Stayed,2/2/2017,2/3/2017,1,266,4094,866,2/2/2017,Delhi,1,4094
1237,112619,Cancelled,2/17/2017,2/18/2017,1,31,4224,1073,2/17/2017,Delhi,1,4224
1238,106295,Stayed,2/11/2017,2/12/2017,1,31,5134,1130,2/11/2017,Delhi,1,5134
1239,55815,No Show,2/17/2017,2/18/2017,1,265,3964,872,2/17/2017,Delhi,1,3964
1240,67635,Cancelled,2/24/2017,2/25/2017,1,473,2794,591,2/23/2017,Delhi,1,2794
1241,8611,No Show,2/21/2017,2/22/2017,1,473,2469,685,2/18/2017,Delhi,1,2469
1242,50957,Stayed,2/18/2017,2/19/2017,1,473,2729,578,2/17/2017,Delhi,1,2729
1243,58871,Cancelled,2/17/2017,2/18/2017,1,473,2469,543,2/16/2017,Delhi,1,2469
1244,45318,Cancelled,2/9/2017,2/10/2017,1,473,2339,495,2/9/2017,Delhi,1,2339
1245,33657,Cancelled,2/5/2017,2/6/2017,1,473,2209,486,2/4/2017,Delhi,1,2209
1246,70196,Stayed,2/4/2017,2/5/2017,2,473,4417,935,2/3/2017,Delhi,1,2208.5
1247,157067,Stayed,2/4/2017,2/5/2017,1,473,2209,486,2/4/2017,Delhi,1,2209
1248,184959,Cancelled,2/1/2017,2/2/2017,1,473,2404,508,2/1/2017,Delhi,1,2404
1249,58187,Cancelled,2/6/2017,2/7/2017,1,473,2144,545,2/5/2017,Delhi,1,2144
1250,41034,Cancelled,5/10/2017,5/11/2017,1,73,2469,523,2/19/2017,Delhi,1,2469
1251,37618,Stayed,2/7/2017,2/8/2017,1,73,2794,591,2/7/2017,Delhi,1,2794
1252,72061,Stayed,2/17/2017,2/18/2017,2,229,9617,2115,2/15/2017,Delhi,1,4808.5
1253,94861,Cancelled,2/8/2017,2/9/2017,1,229,2989,633,2/8/2017,Delhi,1,2989
1254,177132,Stayed,2/2/2017,2/3/2017,1,229,3834,811,2/2/2017,Delhi,1,3834
1255,68688,Stayed,2/26/2017,2/28/2017,1,428,9227,2030,2/25/2017,Delhi,2,9227
1256,131959,Stayed,2/14/2017,2/15/2017,1,143,8059,1705,2/14/2017,Delhi,1,8059
1257,162560,Stayed,2/8/2017,2/10/2017,1,143,16117,3410,2/7/2017,Delhi,2,16117
1258,184545,Cancelled,2/22/2017,2/23/2017,1,99,4679,990,2/22/2017,Delhi,1,4679
1259,93021,Cancelled,2/5/2017,2/6/2017,1,99,5134,1086,2/5/2017,Delhi,1,5134
1260,82206,Stayed,2/1/2017,2/2/2017,1,99,4549,963,2/1/2017,Delhi,1,4549
1261,78903,Cancelled,2/14/2017,2/15/2017,1,901,5264,1113,2/14/2017,Delhi,1,5264
1262,137026,Cancelled,2/15/2017,2/17/2017,1,357,7797,1650,2/14/2017,Delhi,2,7797
1263,178334,Stayed,2/25/2017,2/26/2017,1,328,3834,811,2/23/2017,Delhi,1,3834
1264,169912,Stayed,2/20/2017,2/21/2017,1,328,3704,783,2/19/2017,Delhi,1,3704
1265,185526,Stayed,2/18/2017,2/19/2017,1,328,5004,1101,2/18/2017,Delhi,1,5004
1266,166795,Stayed,2/10/2017,2/11/2017,1,817,5719,1210,2/10/2017,Delhi,1,5719
1267,52680,Cancelled,4/3/2017,4/4/2017,1,301,3054,672,2/9/2017,Delhi,1,3054
1268,129987,Stayed,3/5/2017,3/6/2017,1,301,3054,776,2/24/2017,Delhi,1,3054
1269,149420,Cancelled,2/26/2017,2/27/2017,1,301,3054,776,2/23/2017,Delhi,1,3054
1270,76046,Stayed,2/23/2017,2/24/2017,1,301,2664,563,2/20/2017,Delhi,1,2664
1271,97841,Cancelled,2/15/2017,2/16/2017,1,301,2469,543,2/8/2017,Delhi,1,2469
1272,158527,Stayed,2/19/2017,2/20/2017,1,301,3184,809,2/19/2017,Delhi,1,3184
1273,154121,No Show,2/3/2017,2/4/2017,1,301,3119,686,2/3/2017,Delhi,1,3119
1274,64784,Stayed,2/5/2017,2/6/2017,1,301,2664,563,2/4/2017,Delhi,1,2664
1275,160596,Stayed,2/4/2017,2/5/2017,1,301,2859,605,2/4/2017,Delhi,1,2859
1276,139513,Stayed,2/28/2017,3/1/2017,1,296,2794,591,2/28/2017,Delhi,1,2794
1277,9330,Stayed,2/15/2017,2/18/2017,1,421,6041,1278,2/14/2017,Delhi,3,6041
1278,3574,Stayed,2/11/2017,2/15/2017,1,421,8185,1731,2/11/2017,Delhi,4,8185
1279,8680,Stayed,2/11/2017,2/13/2017,1,421,6172,1306,2/5/2017,Delhi,2,6172
1280,49194,Cancelled,2/11/2017,2/12/2017,2,421,5197,1100,2/4/2017,Delhi,1,2598.5
1281,25876,Stayed,2/8/2017,2/10/2017,1,421,3897,825,2/8/2017,Delhi,2,3897
1282,126588,Cancelled,2/22/2017,2/24/2017,1,456,5457,1385,2/21/2017,Delhi,2,5457
1283,27465,Stayed,2/13/2017,2/14/2017,1,456,2534,536,2/9/2017,Delhi,1,2534
1284,78365,No Show,2/12/2017,2/13/2017,1,331,2534,536,2/12/2017,Delhi,1,2534
1285,142432,Stayed,2/9/2017,2/10/2017,1,331,2794,591,2/9/2017,Delhi,1,2794
1286,162631,Stayed,2/1/2017,2/2/2017,1,331,2274,481,2/1/2017,Delhi,1,2274
1287,119697,Stayed,2/1/2017,2/2/2017,1,331,2404,529,2/1/2017,Delhi,1,2404
1288,89798,Stayed,2/8/2017,2/10/2017,1,308,4612,976,2/8/2017,Delhi,2,4612
1289,61516,Cancelled,3/4/2017,3/6/2017,1,45,6367,1348,2/3/2017,Delhi,2,6367
1290,142194,Stayed,2/7/2017,2/8/2017,2,93,4027,853,2/7/2017,Delhi,1,2013.5
1291,57835,Stayed,2/2/2017,2/3/2017,1,81,2729,578,2/1/2017,Delhi,1,2729
1292,175955,Stayed,2/26/2017,2/27/2017,1,205,2599,550,2/26/2017,Delhi,1,2599
1293,128934,Stayed,2/22/2017,2/23/2017,1,205,3054,646,2/21/2017,Delhi,1,3054
1294,26893,Stayed,2/18/2017,2/19/2017,1,205,3119,660,2/18/2017,Delhi,1,3119
1295,53047,Stayed,2/11/2017,2/12/2017,1,205,3379,858,2/2/2017,Delhi,1,3379
1296,22534,Stayed,2/2/2017,2/5/2017,1,205,8966,1972,2/2/2017,Delhi,3,8966
1297,93174,Stayed,2/16/2017,2/17/2017,1,302,2794,591,2/16/2017,Delhi,1,2794
1298,47628,Stayed,2/5/2017,2/6/2017,1,683,4874,1031,2/5/2017,Delhi,1,4874
1299,100771,Stayed,3/19/2017,3/22/2017,1,668,10721,2268,2/14/2017,Delhi,3,10721
1300,187466,Stayed,3/1/2017,3/3/2017,1,668,5847,1238,2/27/2017,Delhi,2,5847
1301,189081,Stayed,2/10/2017,2/11/2017,1,668,3834,811,2/6/2017,Delhi,1,3834
1302,175582,Cancelled,2/28/2017,3/1/2017,1,716,2599,572,2/28/2017,Delhi,1,2599
1303,21196,Stayed,2/24/2017,2/25/2017,1,716,3444,875,2/24/2017,Delhi,1,3444
1304,188210,Cancelled,2/17/2017,2/18/2017,1,716,3379,858,2/17/2017,Delhi,1,3379
1305,102620,Stayed,2/15/2017,2/16/2017,1,716,3184,701,2/15/2017,Delhi,1,3184
1306,47827,Cancelled,2/15/2017,2/16/2017,1,716,3054,672,2/10/2017,Delhi,1,3054
1307,183383,Stayed,2/13/2017,2/14/2017,1,716,3119,660,2/10/2017,Delhi,1,3119
1308,122286,Cancelled,2/12/2017,2/13/2017,1,716,2794,591,2/12/2017,Delhi,1,2794
1309,161917,Stayed,2/6/2017,2/7/2017,1,716,4094,1040,2/4/2017,Delhi,1,4094
1310,185451,Cancelled,2/6/2017,2/7/2017,1,716,4094,1040,2/4/2017,Delhi,1,4094
1311,58266,Cancelled,3/3/2017,3/6/2017,1,135,7406,1566,2/27/2017,Delhi,3,7406
1312,169072,Stayed,2/2/2017,2/5/2017,1,135,8576,1887,2/2/2017,Delhi,3,8576
1313,149163,Cancelled,2/23/2017,2/24/2017,1,146,3466,734,2/21/2017,Delhi,1,3466
1314,160482,Stayed,2/11/2017,2/12/2017,1,146,3388,860,2/11/2017,Delhi,1,3388
1315,179762,Stayed,2/8/2017,2/9/2017,1,146,1856,393,2/8/2017,Delhi,1,1856
1316,86676,Cancelled,3/7/2017,3/11/2017,1,25,11565,2446,2/25/2017,Delhi,4,11565
1317,115643,Stayed,2/25/2017,2/27/2017,1,25,7342,1615,2/24/2017,Delhi,2,7342
1318,118918,Cancelled,2/25/2017,2/26/2017,1,25,3054,646,2/23/2017,Delhi,1,3054
1319,76337,Stayed,2/24/2017,2/25/2017,1,25,3314,729,2/24/2017,Delhi,1,3314
1320,55529,Cancelled,2/24/2017,2/27/2017,1,25,11954,2529,2/20/2017,Delhi,3,11954
1321,52458,No Show,2/14/2017,2/15/2017,1,25,3444,875,2/14/2017,Delhi,1,3444
1322,69650,Cancelled,2/9/2017,2/10/2017,1,25,2469,627,2/9/2017,Delhi,1,2469
1323,171522,Stayed,2/8/2017,2/9/2017,1,25,2469,543,2/8/2017,Delhi,1,2469
1324,189413,Stayed,3/8/2017,3/9/2017,3,147,12086,2659,2/16/2017,Delhi,1,4028.666667
1325,39916,Stayed,2/25/2017,2/26/2017,1,147,4354,921,2/24/2017,Delhi,1,4354
1326,19960,No Show,2/5/2017,2/6/2017,1,147,3639,770,2/5/2017,Delhi,1,3639
1327,70651,Stayed,2/5/2017,2/6/2017,1,147,3639,770,2/5/2017,Delhi,1,3639
1328,59140,Cancelled,2/5/2017,2/7/2017,1,147,7212,1526,2/5/2017,Delhi,2,7212
1329,116485,Stayed,2/2/2017,2/3/2017,1,147,3184,673,2/1/2017,Delhi,1,3184
1330,50932,Stayed,2/27/2017,3/1/2017,1,166,8057,1705,2/26/2017,Delhi,2,8057
1331,8656,Stayed,2/28/2017,3/1/2017,1,49,2989,633,2/21/2017,Delhi,1,2989
1332,51469,Cancelled,2/25/2017,2/26/2017,1,394,4549,963,2/19/2017,Delhi,1,4549
1333,41098,Stayed,2/27/2017,2/28/2017,1,350,2469,543,2/26/2017,Delhi,1,2469
1334,17049,Stayed,3/21/2017,3/23/2017,1,366,3557,903,2/21/2017,Delhi,2,3557
1335,66909,Stayed,2/28/2017,3/1/2017,1,366,1560,343,2/28/2017,Delhi,1,1560
1336,57569,Cancelled,3/1/2017,3/4/2017,1,366,5639,1194,2/27/2017,Delhi,3,5639
1337,83992,Stayed,2/27/2017,2/28/2017,1,366,1560,396,2/27/2017,Delhi,1,1560
1338,76836,Stayed,2/28/2017,3/1/2017,1,366,2072,455,2/27/2017,Delhi,1,2072
1339,96585,Cancelled,2/18/2017,2/19/2017,1,366,2847,603,2/17/2017,Delhi,1,2847
1340,70558,Cancelled,2/17/2017,2/18/2017,1,366,2188,556,2/15/2017,Delhi,1,2188
1341,30752,Stayed,2/17/2017,2/18/2017,1,366,2018,513,2/16/2017,Delhi,1,2018
1342,85427,Stayed,2/12/2017,2/13/2017,1,366,2566,543,2/12/2017,Delhi,1,2566
1343,163829,Stayed,2/11/2017,2/12/2017,1,366,2491,527,2/8/2017,Delhi,1,2491
1344,159448,Stayed,2/11/2017,2/12/2017,2,366,5671,1440,2/11/2017,Delhi,1,2835.5
1345,47251,Stayed,2/27/2017,2/28/2017,2,375,2857,605,2/27/2017,Delhi,1,1428.5
1346,98247,Cancelled,2/6/2017,2/8/2017,1,375,4157,914,2/5/2017,Delhi,2,4157
